Threshold,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,35.1005,33.5792,7.83169,9.53016,10.1605,30.9216,37.5234,7.93227,7.91315,13.2194,97.4058,454.62,215.135,211.632,243.081,21.1798,24.1111,14.766,10.2655,7.92775,37.9123,37.894,9.86464,11.8169,9.80428
1,39.6531,54.2747,19.377,12.1598,3.73556,35.0283,61.1664,23.2245,12.4593,4.60621,166.416,625.017,548.547,253.339,76.5208,27.4248,40.1279,32.0215,17.7093,3.15507,38.2562,38.8405,24.5747,10.8738,3.00376
1,73.3179,46.0136,16.6289,10.1616,6.66362,66.2131,48.5267,20.6902,10.8653,5.19691,475.515,437.565,279.664,147.699,90.9733,21.8835,29.4486,23.0663,11.3187,4.18866,64.5511,27.352,20.4716,8.88823,5.56395
1,54.9648,22.1887,6.60181,5.78471,17.9199,49.1473,19.7236,6.84932,7.49888,14.5653,276.76,205.088,48.2751,89.329,269.424,20.3484,17.8972,10.2448,6.1326,11.6514,45.0966,14.9259,9.80608,8.70454,17.3432
1,36.1715,8.27545,2.90509,9.19297,21.0478,28.328,6.39432,3.14246,11.1657,17.7514,17.324,34.5152,65.2848,169.449,322.097,42.0146,12.4334,4.65997,7.7777,14.0744,42.3003,16.451,8.02127,14.031,22.5051
1,19.3443,9.22136,2.77629,7.36925,22.0791,17.5984,5.41672,2.07498,7.53882,21.2432,18.1798,20.3363,48.4665,140.648,332.842,25.2714,13.2731,6.57056,7.20357,14.3666,28.8327,8.64158,6.11439,9.04115,23.1496
1,25.0165,14.1176,8.75015,11.761,10.2895,19.961,13.9223,8.65895,12.5631,11.9833,171.153,144.049,185.294,244.314,187.638,35.3058,15.3413,16.274,15.8083,9.4686,25.1983,8.95036,14.4608,15.254,12.7567
1,64.2713,24.1636,19.4402,13.4131,8.13583,58.9641,21.9641,16.2002,16.8822,7.27438,338.501,177.436,196.368,258.284,129.597,88.4805,29.3986,17.2121,17.67,6.61319,67.1658,15.4454,13.3487,17.4645,5.68018
1,553.326,94.1916,13.9069,14.1343,12.7946,554.158,61.7262,13.0862,14.6563,10.6616,267.916,73.1675,59.2022,258.897,189.983,579.77,106.196,13.9544,16.3073,7.67341,561.709,74.6976,17.9235,17.6903,8.66144
1,883.711,151.546,30.3839,14.5404,12.7758,854.715,118.487,33.2448,10.9572,12.1355,710.029,143.586,49.098,116.275,176.577,850.088,208.093,53.1265,22.5608,9.36943,746.169,134.376,51.4681,19.5729,10.8677
1,907.02,216.515,92.9501,23.8386,14.0887,775.934,169.184,86.5214,19.0198,13.9578,406.615,130.437,40.5431,89.7806,151.339,874.264,209.293,103.347,24.0157,12.0096,730.843,175.859,104.508,23.3772,11.9096
1,371.297,97.6994,78.5979,19.6784,9.53795,325.813,84.9091,79.1103,18.0275,9.47589,48.4134,46.9899,20.9921,27.5138,69.2461,360.586,92.1611,84.3183,17.0521,11.0301,332.164,83.6481,85.362,16.5842,10.022
1,92.6029,22.9959,59.1323,23.9287,12.8366,63.8497,26.0742,47.517,23.7682,9.18192,84.7258,111.417,70.2798,121.739,135.437,78.7086,36.3349,56.6172,17.2806,11.4161,103.79,31.9152,70.2735,29.3439,13.5498
1,64.0664,27.7363,34.901,17.9435,8.96452,50.3939,22.0821,25.5651,18.1169,6.64083,329.576,331.899,249.511,190.248,75.4792,121.48,30.5478,39.9001,13.1154,7.94338,183.546,28.6213,41.0854,32.7455,8.81821
1,73.5066,56.7941,44.0392,12.4837,6.9012,69.7352,50.0977,46.4362,9.02068,6.88798,318.614,570.071,276.752,95.4778,30.0479,196.483,55.6961,34.2534,13.9903,4.64708,196.338,46.9669,47.9953,16.4254,5.20485
1,86.2415,94.1789,36.6433,22.7992,8.581,56.4611,76.495,54.121,13.8455,8.94588,280.085,384.999,310.477,240.196,47.3234,129.943,119.001,16.3247,35.2338,5.19648,103.731,111.237,39.5506,28.5512,6.66475
1,132.131,78.8904,23.0712,25.9189,7.95223,80.7391,58.8067,35.2032,18.9804,9.74828,144.776,127.546,329.321,349.139,91.0428,148.798,79.9939,17.3131,33.6551,7.83913,132.39,98.6366,28.5941,44.8443,8.23398
1,116.701,48.8226,31.6135,21.3248,9.45523,97.97,38.7433,31.8374,13.3288,10.4662,76.6176,43.2686,141.48,155.881,112.228,125.613,48.3938,33.9195,21.8732,9.0487,123.26,50.1107,31.0126,30.3789,9.16053
1,89.5206,47.7583,31.9989,13.5293,6.09556,81.7346,42.2636,31.8818,7.79036,7.02392,91.2568,27.9345,17.3846,17.5296,49.5165,100.554,55.3851,36.2656,9.17965,6.57822,89.5068,49.0025,27.2742,12.2807,5.39479
1,82.2009,38.7982,12.6977,11.1034,10.9241,65.6346,26.7574,11.3591,7.03011,12.693,93.9795,34.9395,33.1853,10.4882,111.92,108.046,33.0296,14.7827,8.80682,7.9694,57.7068,44.3793,12.5092,10.7285,11.5579
1,57.8236,31.2228,17.521,8.4942,14.5464,40.7621,24.4857,15.5351,6.56773,16.6043,59.1091,30.7541,52.8736,52.5724,197.241,111.212,33.2469,32.7881,10.3468,9.4718,35.2759,32.1663,23.0878,7.6105,14.4749
1,46.2811,35.2262,20.1379,17.2697,16.3053,38.1216,27.6868,21.4147,17.5028,16.5029,27.5547,14.2976,42.9143,330.083,219.415,73.9192,38.9763,33.558,33.2495,13.3117,57.7316,37.0919,25.1739,12.1001,16.8844
1,60.5902,21.3385,11.8129,22.0637,15.3278,38.7501,14.8441,17.5791,23.3971,14.3307,16.2146,16.2363,20.5526,376.062,223.016,49.3058,31.2196,8.6322,33.0668,16.9639,69.1024,35.446,13.0382,16.0108,16.2758
1,67.8028,20.6582,11.9601,11.2715,17.9992,47.323,17.9779,18.1973,12.2843,18.716,19.2054,26.1085,45.2464,151.712,347.76,64.0626,36.6247,9.56837,13.3798,15.1144,75.0713,42.6572,10.2106,11.9637,17.9978
1,60.5006,21.531,14.2971,8.73434,16.9172,49.5309,13.1489,11.8085,8.70623,17.4091,40.3338,57.1037,46.4801,72.4276,304.269,55.9382,18.5289,8.21654,10.1366,14.151,77.141,18.7203,14.498,10.1261,16.8946
1,36.065,21.6565,19.3619,9.82651,16.5394,25.9089,10.7402,13.7693,10.5203,18.247,20.0045,47.4565,16.3476,123.747,310.057,27.0848,9.03319,9.32582,11.7085,12.8569,33.9221,22.0846,17.7739,10.5982,18.283
1,38.2074,38.9858,22.5807,16.4166,12.5504,34.4786,40.0317,21.3496,17.941,15.1853,18.0348,25.8468,36.7745,336.72,263.948,30.7178,21.2545,13.0667,23.4755,11.7285,33.4249,52.9418,23.4438,22.1407,15.865
1,108.592,41.2235,27.9666,19.2361,11.6423,98.5253,46.6254,35.7288,21.4269,13.7496,67.2305,46.7153,206.318,333.294,191.064,66.533,32.6102,11.3155,18.0823,6.71233,103.341,65.8863,24.8456,21.4023,11.6335
1,108.924,31.9755,38.6375,17.4526,7.46604,102.618,40.0344,42.7609,16.2321,8.76483,214.233,173.489,290.391,139.821,62.303,58.1362,31.6475,15.0371,10.8733,3.59092,112.604,55.6591,36.2402,13.8501,6.16454
1,57.8865,48.2865,37.1219,16.0552,4.73076,43.8152,50.0983,24.3039,12.724,4.98428,365.695,563.343,77.6247,35.6755,16.1126,35.2333,27.4436,19.1158,11.3392,4.79117,86.1806,41.8606,28.3057,8.70403,4.28813
1,26.9991,41.381,35.6072,12.5928,2.75237,15.0452,37.2901,31.549,9.55383,3.43475,234.041,538.269,244.038,61.28,26.789,32.1393,40.5664,11.7244,7.99193,3.95838,51.0779,40.5702,46.1824,9.38125,4.08347
1,15.707,16.8813,50.8578,22.9499,4.44404,15.7044,22.0193,56.761,25.6951,5.01019,61.9682,308.021,439.79,295.774,85.3105,20.5625,32.561,6.8479,9.78008,4.92114,18.2418,47.235,72.7594,27.4729,5.17348
1,18.271,22.5912,19.5428,17.8256,12.6583,14.4348,17.5939,20.6667,17.8909,11.2792,30.0333,68.7484,161.093,256.869,223.826,15.336,17.6011,10.3349,9.15382,9.24264,23.2607,35.5584,22.1685,18.383,12.4974
1,22.1448,23.3447,12.5695,6.20905,13.8983,15.5856,14.7485,10.3131,4.11155,12.2846,22.6468,40.4198,143.772,45.2193,295.971,17.7147,13.6212,12.7245,4.68912,13.2703,27.7575,24.4727,10.6686,5.69805,16.5322
1,36.9844,15.3839,17.2826,7.66651,8.30683,25.2298,7.57238,12.0599,5.09189,7.13326,58.7986,40.5281,63.5796,22.254,188.549,28.6358,11.0342,14.4866,6.05217,9.74221,36.2072,17.4652,12.3491,6.08852,10.0761
1,78.9296,16.655,17.0542,11.369,8.18813,28.6271,4.63317,11.5963,10.2424,8.07302,59.6125,55.2731,55.0653,88.0854,174.989,40.2835,6.26707,15.877,11.339,8.08856,43.1473,16.8915,12.5999,9.08614,8.4429
1,81.9967,16.5921,9.54043,9.90369,11.1153,33.5255,7.54246,7.31698,8.60912,12.0804,37.8307,56.2239,84.2302,78.5582,246.99,51.4307,14.4029,8.91331,9.49601,7.63965,56.2711,15.8412,8.22176,9.05022,13.3736
1,57.0494,24.6457,9.81751,7.38502,14.9096,28.9894,12.4001,11.1972,5.4822,15.3453,47.1048,55.9695,65.5077,39.1255,301.198,56.9298,33.8096,10.1659,6.20088,10.3302,57.5716,23.8535,8.95259,8.53441,18.2131
1,52.2199,19.9227,6.49485,7.68526,19.231,29.3786,11.9918,8.46402,7.48416,20.9494,32.9509,22.5986,37.8254,100.562,319.06,45.1925,18.822,11.0167,8.57721,11.571,41.5778,21.5739,8.82156,8.46683,19.5636
1,54.1318,19.9501,7.20538,8.72625,13.5097,41.7932,24.8425,7.5187,10.2673,15.8374,45.5891,131.362,112.881,240.128,222.843,46.4109,19.3958,9.29512,14.5929,8.87028,36.3134,18.6486,13.8591,18.3234,14.3209
1,26.4401,32.5568,20.4368,8.11737,4.00356,24.248,39.2955,12.0999,10.3775,4.82034,97.0825,658.476,222.615,183.108,62.2946,50.3384,59.5664,8.46385,12.8802,2.93469,48.4667,35.1153,21.7224,17.0482,4.16442
1,9.34667,27.3884,11.1822,3.95296,2.37917,7.89834,31.1445,7.38424,5.45525,1.79267,211.964,459.139,89.3111,27.8436,14.5958,53.7557,51.0506,8.94727,4.40645,1.23262,64.4165,26.2562,9.41014,4.87346,1.34196
1,23.981,19.8593,6.9382,3.66293,3.00949,15.3111,18.9667,9.8224,4.4153,2.28562,198.096,129.176,60.7706,16.6317,13.7926,38.2155,26.4079,8.35633,4.47021,1.80959,46.0339,17.7863,9.45266,4.04614,1.83773
1,25.53,35.1091,25.7218,3.61528,2.79595,17.9777,30.7492,31.6034,4.74486,2.39553,230.574,457.693,320.266,38.8617,19.7688,28.5536,35.2541,16.5996,7.33169,2.12774,24.4659,41.6876,46.2273,4.36979,2.43894
1,31.1638,34.7904,21.586,6.24414,3.05468,25.949,24.3652,24.8225,4.27628,2.0355,398.523,470.924,297.179,37.1944,18.8548,46.7935,31.7776,21.2369,8.97932,2.07248,61.8761,69.9367,35.2261,2.5684,2.29991
1,47.7192,38.4378,20.6596,5.37684,3.42618,50.0747,15.5413,14.6128,2.31767,2.0971,369.156,331.826,180.94,36.5295,17.9787,34.1588,16.9271,10.6048,8.4199,2.57085,71.3442,68.1934,18.2041,2.96498,3.20875
1,47.0377,38.2392,24.9063,4.28941,2.05522,48.1019,16.6205,14.2016,3.53155,1.67881,350.544,308.49,193.991,38.2606,21.0368,40.683,18.5974,8.14765,4.92827,2.04956,54.8181,37.8453,27.7968,4.05337,3.66364
1,49.4469,20.7409,17.3808,3.51513,1.71277,46.0242,12.1134,8.50004,2.12482,1.16293,331.12,123.768,94.0489,21.8342,15.6871,23.7813,18.2719,14.993,4.17423,1.73763,63.8123,28.8689,12.9696,2.81353,3.10581
1,59.1646,7.56003,8.96989,4.32958,1.8147,56.632,9.13582,6.1766,1.71686,1.40455,566.299,80.0788,31.8175,15.2037,11.3359,16.0961,24.4499,10.1422,3.18078,1.54834,103.019,11.427,3.34583,3.37365,2.25245
1,42.3063,12.6501,9.75272,5.42517,1.50862,41.5115,19.9394,10.8185,4.41746,1.39006,370.219,296.81,58.0919,11.7968,12.3955,46.7668,37.7012,11.2768,3.3223,1.80677,69.2586,18.6947,7.87043,3.48488,1.46446
1,21.8049,17.3635,8.99038,3.68075,1.95827,20.4641,21.0748,11.1183,3.88083,1.29393,373.105,340.186,105.081,8.75219,13.7277,67.1022,34.6152,12.43,4.56523,1.93,108.078,25.3351,9.04246,3.79616,1.269
1,24.8774,20.1337,5.54521,3.61897,2.30139,15.5152,17.0509,7.88548,3.38544,1.14471,437.025,344.162,61.2373,11.6641,15.5942,46.4982,24.2481,6.57907,3.90188,1.84725,91.9167,26.652,9.42581,3.824,1.78808
1,35.1835,14.318,8.52943,3.0869,1.66252,17.2285,7.51713,10.5938,2.44747,1.26166,402.028,208.479,56.0841,16.3089,19.392,34.6464,12.0542,5.10448,4.61953,1.92497,30.9642,18.8948,16.0455,4.70105,2.44498
1,38.1643,8.46134,7.22344,2.50269,1.67556,26.385,8.08,7.2775,2.1361,1.72902,366.767,49.4041,34.2613,13.439,15.8601,26.8686,14.1758,4.56883,4.02917,2.31645,22.9388,13.7837,9.21323,3.35035,2.56286
1,70.1103,13.169,5.43196,2.35777,1.92265,85.312,15.7867,3.30911,2.76449,2.04693,421.897,38.4283,19.8115,16.3328,9.03572,15.3234,11.2076,6.15758,3.86881,1.90129,29.3502,19.6775,5.94884,1.97302,1.9742
1,63.1831,17.1585,5.57136,3.80074,2.80277,58.5395,18.0554,3.48192,3.54354,2.24305,358.266,42.0897,23.396,13.2938,6.75678,15.2,11.1951,6.69495,3.02492,1.13911,29.7306,15.2038,6.99214,2.75394,2.11966
1,17.5311,18.6123,10.9207,3.74949,2.70514,12.3118,24.3131,11.2857,3.65543,1.82679,333.893,131.155,168.022,24.7798,14.1774,31.257,20.7929,12.1599,4.62772,1.23681,28.8841,26.7391,13.9314,3.88068,2.12232
1,16.4554,34.7021,22.7808,3.39194,2.26945,20.5332,28.2409,20.8585,3.81362,1.65487,231.442,436.789,390.415,31.0291,20.1609,26.1649,24.2973,17.3809,6.48372,1.41008,41.996,61.701,25.8533,4.34794,1.92899
1,32.314,55.7501,30.7288,2.38581,2.49666,30.8685,51.7632,24.6616,3.1799,2.02543,164.589,733.432,329.61,21.9837,23.6046,20.2895,26.2898,12.7192,7.37434,1.54714,31.8938,71.2622,19.8414,3.41329,2.21993
1,15.989,45.6773,46.9237,7.1923,2.69222,18.5387,45.412,46.8629,6.02403,2.27615,99.6807,701.984,450.396,87.606,31.1716,25.8903,49.2132,22.7121,12.113,2.87959,12.9037,60.4271,21.7019,6.82348,2.12824
1,16.3987,22.3041,31.774,16.1243,3.0924,18.1389,18.5217,34.0555,12.015,2.30222,187.456,275.437,470.092,185.581,35.9181,55.048,25.2451,30.7105,14.4491,3.17234,35.6273,20.2583,24.7052,14.1945,2.12018
1,25.2265,45.0504,35.5222,11.3963,2.2709,27.4761,31.9061,30.6989,10.7385,1.86841,323.056,500.451,462.119,120.894,32.6094,60.3917,25.5948,21.1486,9.48571,2.48497,54.6453,36.7091,43.2179,9.4761,2.68135
1,26.2259,53.3378,55.0368,6.80084,1.63027,21.2509,40.2942,46.2156,7.41984,2.09376,285.558,554.856,561.787,66.4435,31.8712,52.0819,24.8122,18.84,6.40159,3.11199,49.6687,49.1811,55.8981,7.73608,2.35552
1,71.4609,50.3427,39.4509,4.87165,2.37076,18.7491,29.6587,40.4484,5.38762,2.3959,184.983,436.139,557.49,41.8595,40.7333,56.2066,17.9592,24.4337,3.69897,2.71548,73.8239,76.1993,31.4968,6.05834,1.99188
1,58.239,41.1452,36.9957,3.57936,2.0538,23.5067,21.8805,39.0987,4.91643,2.01338,103.826,464.042,613.886,35.3179,27.8702,44.2782,23.0473,33.3964,3.30856,2.83047,56.6038,65.2432,38.5466,5.37434,2.32511
1,19.751,16.7974,28.1419,5.97059,2.25669,17.2594,10.9392,33.1162,6.20964,1.79508,200.163,222.907,425.649,57.9773,23.1838,37.5261,39.9373,28.7809,3.48563,2.83408,11.4318,22.144,34.2941,9.692,2.01727
1,20.6369,30.7389,36.8744,11.7696,1.97167,18.2229,28.2339,43.347,10.6308,1.62832,250.112,192.816,313.399,91.7965,30.0281,35.8688,32.5248,11.0002,3.73687,1.69945,18.6292,23.8478,36.7106,11.8133,2.27817
1,26.4228,47.7776,42.7715,8.40476,2.43462,24.653,35.3629,51.8042,8.49786,2.46792,124.247,180.867,471.007,91.9514,36.4273,26.2483,15.1504,15.4238,4.9409,2.38283,37.101,36.9839,60.398,10.7635,2.56391
1,49.7065,23.1863,32.7454,9.91138,2.32135,51.9925,25.3754,33.4149,9.52051,2.38456,455.176,190.104,371.243,120.463,33.2073,41.0861,13.5938,10.9551,6.22284,3.1072,57.9695,35.6839,45.8214,12.0491,2.48616
1,42.731,24.4814,13.293,12.7456,1.90069,41.3379,32.6905,11.1643,7.41835,1.12821,532.451,229.157,111.071,37.1372,15.925,47.9553,22.1013,6.82569,7.41307,3.34659,69.3588,44.4031,12.6757,6.94882,1.91748
1,21.4113,14.3117,8.53823,8.32111,2.01039,18.2765,15.6219,7.21565,4.84583,0.904105,208.925,77.0648,33.9977,9.63027,8.36609,40.228,14.0343,6.38773,5.47186,2.35964,37.7331,16.0554,8.9655,7.26712,2.03039
1,32.0798,18.4877,5.53392,4.67235,1.89259,19.5324,16.4198,8.8129,2.37209,1.40826,407.233,210.698,26.9842,11.2189,7.6475,42.4619,17.8361,9.86424,4.5937,1.30887,31.6263,10.6614,5.47318,7.92706,2.62038
1,49.6459,31.2987,11.8294,5.77411,2.20119,32.1189,25.0399,10.2371,4.95222,1.94195,578.948,388.395,106.423,54.4168,23.7902,34.6181,21.6282,12.1455,12.5717,2.09138,57.4821,44.0804,14.076,8.63759,2.96847
1,67.0742,39.8753,14.4133,4.3676,1.86707,47.393,29.178,16.3625,4.31762,1.46363,522.83,337.213,146.606,54.4883,28.0239,25.4748,14.7191,15.0228,10.0998,1.58435,59.2651,61.3582,10.3764,5.1976,2.33325
1,63.4802,39.3161,26.8695,2.95427,1.7924,58.0804,35.4034,22.4529,2.79239,1.43343,574.951,477.662,124.758,21.7849,25.0044,35.3891,24.9354,6.42269,4.63581,1.34771,76.0526,48.0406,13.5368,7.49158,2.18863
1,23.7136,36.5448,28.121,3.2407,1.82757,26.9299,36.6564,21.301,3.15591,1.54376,676.745,497.342,113.29,19.2427,21.2865,84.5447,26.9629,5.99047,3.76478,1.63266,59.8181,39.0972,19.6209,7.17873,1.5514
1,17.449,26.1604,9.54868,3.95902,1.88702,8.37556,21.0526,8.56941,3.39986,1.25873,438.807,120.411,29.6084,7.73603,8.2841,79.0798,9.4841,3.22597,3.9014,1.60644,72.573,26.9097,9.73391,2.97995,1.37002
1,17.844,9.34614,3.33421,5.55463,2.70424,9.78331,4.7062,4.26654,2.40448,1.17262,102.221,24.985,9.52589,7.82934,5.38941,35.7887,9.01695,2.83471,3.48977,1.01377,42.8761,10.5031,3.28269,3.7572,2.42414
1,26.8019,6.06367,8.39892,5.06376,2.52741,24.7369,5.23684,9.1169,2.00322,1.07611,301.651,25.9554,10.1582,12.6686,9.06293,32.538,5.68809,9.57816,2.69899,1.24291,30.575,9.20591,4.92858,3.87185,2.14695
1,25.2691,13.4729,13.5376,2.81742,2.02716,28.8577,11.4126,8.72561,1.73901,0.952536,666.942,84.9759,24.0227,12.4329,10.8328,47.076,7.65626,7.73367,3.79965,1.51177,56.9208,8.83716,7.6596,5.03051,1.559
1,19.1513,27.7844,10.4417,3.45324,1.63635,25.1687,23.6731,5.77927,2.80329,1.35165,358.992,275.342,69.001,20.9614,15.4992,26.1233,17.5534,4.93547,4.35308,1.96537,50.085,21.0138,10.7364,4.7079,2.61286
1,67.3358,26.0954,5.56706,6.43225,1.54214,78.3515,20.908,5.9123,5.22072,2.33587,282.634,369.757,165.377,46.2185,20.6015,19.9152,31.599,14.8553,3.05016,2.68716,101.14,52.5512,22.2768,4.44153,4.03309
1,65.7114,22.1316,14.6677,9.27168,2.01639,64.0234,15.6486,12.8805,8.18985,2.53455,209.642,206.241,172.741,71.3598,27.7587,17.0198,22.3556,16.1549,4.57317,2.48636,78.4523,44.1916,15.4358,7.39881,3.28568
1,32.0044,22.8888,18.3688,17.7339,4.16685,28.9242,18.1299,18.5091,19.9174,5.23239,68.5427,138.897,240.227,260.106,94.1388,16.6619,12.0647,15.975,10.965,3.96267,37.31,27.4931,15.9958,19.8646,4.51975
1,25.8951,16.4361,14.4507,13.1182,3.61848,21.8335,14.8536,14.9666,13.8798,4.29871,149.58,86.3708,303.593,198.925,69.7063,16.6715,21.6193,26.1137,10.2754,2.80692,34.8353,47.8472,25.2158,16.6928,3.375
1,61.527,24.5266,14.3391,6.58935,2.35777,26.2898,17.7551,9.80682,5.61781,1.88772,349.118,132.706,156.345,37.4327,17.0932,28.3884,30.4756,15.9137,3.85653,1.1326,69.7871,33.6321,14.9915,5.24811,1.96687
1,245.096,76.4911,22.5676,18.8306,2.87032,13.2146,16.1033,8.66992,12.38,2.56703,375.51,214.39,81.2458,149.332,38.9781,48.379,33.4084,10.5724,5.6089,1.90966,77.3031,8.2477,7.69713,9.31026,3.02106
1,183.421,46.0865,31.2323,19.9155,3.15603,15.4507,13.4161,22.5932,15.4416,3.74639,171.502,127.488,275.571,300.613,101.701,32.8889,14.8264,15.4178,10.1887,4.4575,62.9755,6.22319,25.8561,13.7026,3.93379
1,45.201,16.5055,33.4002,9.27174,2.35762,52.582,25.5419,32.442,7.40542,2.59622,190.939,144.054,364.562,136.511,59.4759,16.8294,13.0415,21.2541,12.5154,3.37297,53.8704,5.32909,26.8812,8.47632,2.941
1,22.9265,5.87193,15.343,16.9047,7.00009,33.8991,10.8779,14.8032,12.2916,7.05031,210.698,59.9845,247.854,189.091,92.4068,9.33291,18.1255,21.7655,11.5698,5.25752,37.6502,3.07299,8.8754,13.4564,7.29551
1,10.5039,6.96964,6.56255,10.5199,18.2725,6.65547,5.2308,5.26186,7.68334,17.1257,24.1006,14.8024,146.241,111.119,217.863,11.2143,11.1599,7.42678,5.52879,13.2114,10.7178,4.06142,4.54821,7.65069,18.2773
1,12.9123,6.05019,6.65685,2.83741,18.3271,16.5409,5.12543,3.15585,2.65415,17.0592,28.8634,41.7168,123.565,18.4756,226.299,13.738,6.03412,2.65113,2.2544,13.6487,13.316,4.44743,7.07712,2.25673,18.5091
1,27.3897,4.28688,4.17947,3.30159,16.7841,26.427,2.7369,3.74377,3.30656,15.7821,32.5645,48.6191,105.342,22.872,217.848,20.6146,3.41765,2.54921,1.45848,12.9823,24.9769,1.85274,4.43595,2.68849,18.3053
1,24.4993,4.46041,6.68266,12.5345,16.087,12.6008,1.97492,4.39525,10.4988,14.3413,15.8391,46.1837,86.6893,120.366,177.201,14.5108,6.51026,7.35007,5.23337,10.7071,17.3294,2.0427,5.8278,9.07664,14.3861
1,15.6974,9.49861,31.9309,20.4682,6.51983,7.86864,6.70409,27.8899,16.5194,5.40272,16.101,67.2737,550.507,225.771,92.0619,11.0125,12.491,33.1103,15.2779,4.65186,12.3705,7.92236,25.6427,17.6878,4.93808
1,28.7958,24.0163,59.0508,8.76205,2.84274,22.4267,15.5402,56.9287,7.61503,2.46443,95.4921,199.459,982.898,96.3995,44.6156,11.1083,15.5365,46.5197,11.5462,2.0247,18.9963,10.546,39.887,10.3269,2.13299
1,175.506,50.6192,28.1185,5.95467,2.06968,71.914,18.4136,31.1515,5.71175,1.83874,392.711,307.768,394.36,73.4008,24.4464,13.3893,26.3986,23.0991,6.87166,1.95754,68.4101,10.7374,21.1111,5.26955,1.33017
1,172.968,38.3025,4.95829,6.68613,2.09129,51.1238,11.4524,8.78691,5.75093,1.76132,312.972,101.185,38.517,64.3819,15.0961,27.8115,25.7146,7.83783,6.63116,1.70069,82.3753,8.85276,9.18515,6.38017,1.59859
1,29.5422,15.7945,5.09733,5.64189,2.54529,28.7737,12.9319,3.65759,4.01038,1.7672,236.1,22.8631,12.4048,16.3823,9.53657,21.3661,12.3858,6.3735,5.65112,1.96289,33.8149,18.255,3.27924,4.99669,2.08186
1,24.0285,11.2394,4.94073,3.42727,2.06461,25.4897,11.9808,5.14696,2.74777,1.28659,220.319,25.2782,17.0398,14.6317,8.04593,15.5395,11.0082,8.08709,5.45222,2.11406,38.2824,16.5782,3.72164,3.18539,1.79957
1,69.7654,10.0199,8.41737,3.74531,1.32108,25.4327,4.12521,8.50993,2.9572,0.93104,360.21,58.8215,87.4137,43.4513,10.8131,18.0422,13.5362,16.3792,7.34233,1.86414,51.3691,10.2236,5.74908,5.6671,0.958278
1,67.93,11.5175,20.2247,8.00887,1.69687,20.0262,6.1548,17.5407,6.5427,1.47623,240.796,123.625,372.175,75.0654,27.0208,23.4011,11.5749,28.5185,7.56826,1.79078,41.1218,14.806,26.873,10.2171,1.17602
1,22.7962,11.249,34.2464,17.6736,3.48238,10.6898,9.76747,25.4782,14.9134,2.63804,69.0254,76.5774,553.051,228.777,60.6898,17.6473,10.1578,28.0775,15.6465,2.36486,7.90198,12.2395,42.8761,17.088,2.46799
1,20.2992,18.7448,27.6084,18.7136,5.34073,22.0866,16.1713,16.8971,17.6024,5.23491,123.512,57.9168,371.212,302.197,101.507,42.7497,12.5964,18.7654,24.223,3.95319,22.9055,13.6323,43.0039,18.4636,4.29013
1,85.6996,41.7816,19.9472,12.4455,8.42018,73.5214,28.362,9.79452,11.9933,10.3723,189.544,96.3229,162.554,165.129,129.925,98.624,26.3655,14.5817,17.5012,7.73991,82.6453,34.2368,41.6757,15.0975,8.65174
1,931.783,227.489,68.3024,29.7878,14.7892,757.738,159.397,44.5778,25.1367,12.0593,204.239,128.629,81.2038,84.5204,73.9099,1004.01,184.209,56.0636,28.2702,12.4182,831.99,195.568,57.5582,24.9453,11.2959
1,711.004,162.305,40.023,20.1416,11.4732,570.825,114.039,29.4547,16.1625,8.20922,114.067,128.09,47.6762,54.7171,62.1969,766.544,143.278,43.9786,21.5989,9.27295,641.412,130.083,34.9291,17.0043,8.29775
1,50.637,55.7335,5.28995,6.37349,4.97455,42.452,30.4933,5.74981,4.09479,3.91197,131.011,383.669,101.685,63.5228,51.9357,42.1447,29.105,25.4068,9.4022,3.7894,64.512,17.9088,8.83914,5.56713,4.24922
1,27.0688,25.2048,5.69324,3.11472,1.37802,23.2451,14.3596,3.6344,1.80408,1.11974,157.995,152.875,33.2233,20.1668,11.5751,10.5571,11.4523,9.78578,3.42138,1.88053,35.2766,15.3621,7.46594,4.32937,1.99642
1,19.1191,9.60491,6.15531,3.94901,1.50025,17.583,6.71027,3.78494,1.57598,0.757674,109.523,30.4463,12.9433,12.5463,7.87232,11.1922,11.5043,2.75699,2.00955,1.81223,18.0083,8.79021,9.21214,4.38261,1.8125
1,18.9203,9.70361,6.53997,5.45848,1.46399,21.0154,8.8532,7.17053,2.7034,0.711211,202.639,35.4205,10.2337,8.47448,10.0716,39.8787,10.248,4.02771,1.56506,1.06853,49.1122,11.9295,8.10136,4.86293,1.15622
1,72.6722,24.6518,4.83374,4.55107,0.874593,59.7928,22.4216,5.30344,2.95351,0.531814,715.559,142.571,17.7753,12.5015,11.2679,52.566,9.82661,6.05918,2.69298,0.729498,64.4463,18.3619,5.90851,4.07208,0.837138
1,95.174,55.2908,9.59219,4.48401,1.16831,56.4742,63.3969,9.51801,3.78444,0.991507,671.337,533.473,101.577,22.1027,23.8889,32.3539,25.7072,5.77067,3.19926,1.3805,33.5323,37.6648,14.5763,4.81766,1.77831
